assembly ID	Length	GC-content	Present Markers	Completeness	Redundancy	Weighted completeness	Weighted redundancy	Contigs	N50	L50	N90	L90	CDs	GC
GCA_010722915.1	-	-	105	1.0	1.0286	1.0	1.0201	-	-	-	-	-	7244	66.25415268357936
GCA_900113195.1	-	-	104	0.9905	1.0577	0.9814	1.1041	-	-	-	-	-	3505	31.678644487987768
GCA_900008415.1	-	-	104	0.9905	1.0673	0.9794	1.1059999999999999	-	-	-	-	-	3826	43.284580889525216
GCA_002006355.1	-	-	104	0.9905	1.0385	0.9814	1.0673	-	-	-	-	-	4744	31.174916861592205
GCA_001317355.1	-	-	105	1.0	1.0667	1.0	1.0985	-	-	-	-	-	4278	39.52814475365062
GCA_900141665.1	-	-	103	0.981	1.0	0.9861	1.0	-	-	-	-	-	2155	40.0762621409577
GCA_900497665.1	-	-	105	1.0	1.0095	1.0	1.0121	-	-	-	-	-	3061	56.18059046947186
GCA_012842225.1	-	-	67	0.6381	1.0746	0.9339	1.0655	-	-	-	-	-	3750	44.7403351870243
GCA_013781885.1	-	-	103	0.981	1.0388	0.9647	1.0506	-	-	-	-	-	4685	30.256989277798255
GCA_900167445.1	-	-	105	1.0	1.019	1.0	1.0121	-	-	-	-	-	5383	31.7833739497081
GCA_001530125.1	-	-	105	1.0	1.019	1.0	1.0228	-	-	-	-	-	3247	62.29656119366511
GCA_001508255.1	-	-	81	0.7714	1.0864	0.6666	1.1037	-	-	-	-	-	1327	46.345943656353974
GCA_000340415.1	-	-	104	0.9905	1.0962	0.9998	1.1492	-	-	-	-	-	8540	68.37686588965006
GCA_000176035.2	-	-	104	0.9905	1.0385	0.9814	1.081	-	-	-	-	-	6628	62.86745886813808
GCA_008801845.1	-	-	105	1.0	1.0286	1.0	1.0207	-	-	-	-	-	4111	69.38529362197954
GCA_014199165.1	-	-	104	0.9905	1.0	0.9814	1.0	-	-	-	-	-	2513	66.92280565995789
GCA_001651875.1	-	-	104	0.9905	1.0192	0.9998	1.0386	-	-	-	-	-	5516	62.19879689813586
GCA_000175895.1	-	-	102	0.9714	1.0196	0.9524	1.0329	-	-	-	-	-	2300	45.00254953163852
GCA_001561915.1	-	-	105	1.0	1.019	1.0	1.0427	-	-	-	-	-	2912	35.63260233705367
GCA_002211155.1	-	-	103	0.981	1.0485	0.9646	1.0738	-	-	-	-	-	5259	64.73246395184856
GCA_001693735.1	-	-	105	1.0	1.0381	1.0	1.0668	-	-	-	-	-	3251	32.35194799852673
GCA_014202825.1	-	-	104	0.9905	1.0192	0.9864	1.0154	-	-	-	-	-	3286	68.28141067107681
GCA_007989805.1	-	-	103	0.981	1.0	0.9773	1.0	-	-	-	-	-	4114	72.27736500079595
GCA_004365555.1	-	-	104	0.9905	1.0192	0.9884	1.0154	-	-	-	-	-	1550	32.08910853512717
GCA_000378385.1	-	-	105	1.0	1.0381	1.0	1.0808	-	-	-	-	-	6438	52.58775186165522
GCA_013177705.1	-	-	105	1.0	1.019	1.0	1.0159	-	-	-	-	-	7054	62.78720665092166
GCA_900106035.1	-	-	104	0.9905	1.0865	0.9998	1.1408	-	-	-	-	-	6939	73.0970346114251
GCA_900107935.1	-	-	104	0.9905	1.0192	0.9869	1.0153	-	-	-	-	-	4630	46.83419029451405
GCA_001302325.1	-	-	104	0.9905	1.0096	0.9947	1.0008	-	-	-	-	-	3200	58.646904496983424
GCA_000208405.1	-	-	104	0.9905	1.0	0.9907	1.0	-	-	-	-	-	2280	57.10696432471915
GCA_900102365.1	-	-	104	0.9905	1.0385	0.9899	1.0803	-	-	-	-	-	2671	29.108360510674196
GCA_001412085.1	-	-	102	0.9714	1.0294	0.9543	1.0175	-	-	-	-	-	2252	62.351955073995605
GCA_900095795.1	-	-	103	0.981	1.0291	0.9861	1.0428	-	-	-	-	-	3004	47.97379084320342
GCA_003315295.1	-	-	105	1.0	1.0095	1.0	1.0052	-	-	-	-	-	3087	36.83956240979017
GCA_902374435.1	-	-	103	0.981	1.0194	0.9861	1.0328	-	-	-	-	-	3400	37.28336714730542
GCA_001412105.1	-	-	103	0.981	1.0194	0.9767	1.0169	-	-	-	-	-	2327	64.90242602453566
GCA_900185595.1	-	-	101	0.9619	1.0297	0.9463	1.0464	-	-	-	-	-	4954	39.381011240820676
GCA_900167935.1	-	-	104	0.9905	1.0192	0.9863	1.0318	-	-	-	-	-	3720	35.256774538376675
GCA_000422645.1	-	-	104	0.9905	1.0192	0.9918	1.041	-	-	-	-	-	3877	56.573386909470265
GCA_001676705.1	-	-	103	0.981	1.0194	0.9687	1.0144	-	-	-	-	-	5147	67.29081798938415
GCA_001676725.1	-	-	103	0.981	1.0291	0.9687	1.0488	-	-	-	-	-	5299	62.14605236644788
GCA_000425405.1	-	-	104	0.9905	1.0192	0.9918	1.041	-	-	-	-	-	4423	54.02778027322089
GCA_900090305.1	-	-	104	0.9905	1.0288	0.9998	1.0787	-	-	-	-	-	5642	73.20119503012614
GCA_902374735.1	-	-	104	0.9905	1.0385	0.9998	1.0811	-	-	-	-	-	1797	50.15717848560172
GCA_902374615.1	-	-	103	0.981	1.0194	0.977	1.0352	-	-	-	-	-	3080	39.7574800678663
GCA_902374325.1	-	-	102	0.9714	1.0196	0.9768	1.051	-	-	-	-	-	3576	44.23319890915289
GCA_000332155.1	-	-	104	0.9905	1.0385	0.9853	1.0459	-	-	-	-	-	5714	43.26472582148609
GCA_003464535.1	-	-	102	0.9714	1.0294	0.9768	1.0792	-	-	-	-	-	3818	45.161244646490104
GCA_008421245.1	-	-	102	0.9714	1.0784	0.9779	1.1026	-	-	-	-	-	2568	47.92734815305435
GCA_003436995.1	-	-	104	0.9905	1.0192	0.9998	1.0522	-	-	-	-	-	2225	62.351459538142855
GCA_902374345.1	-	-	105	1.0	1.019	1.0	1.0152	-	-	-	-	-	1996	40.543430968650995
GCA_902374385.1	-	-	105	1.0	1.0286	1.0	1.0151	-	-	-	-	-	1985	45.84320223882306
GCA_902388075.1	-	-	104	0.9905	1.0096	0.978	1.0124	-	-	-	-	-	2758	50.863669782342505
GCA_001477615.1	-	-	104	0.9905	1.0192	0.9907	1.0285	-	-	-	-	-	1808	37.74930662989958
GCA_003438445.1	-	-	102	0.9714	1.0392	0.9768	1.0815	-	-	-	-	-	4827	42.5265447274603
GCA_900129905.1	-	-	105	1.0	1.0381	1.0	1.0839	-	-	-	-	-	4635	60.51861795859271
GCA_007992095.1	-	-	104	0.9905	1.0	0.9998	1.0	-	-	-	-	-	4651	59.89274758451517
GCA_001444425.1	-	-	105	1.0	1.019	1.0	1.0151	-	-	-	-	-	3058	54.00459595009924
GCA_000264945.2	-	-	105	1.0	1.0095	1.0	1.021	-	-	-	-	-	3709	64.97193586973052
GCA_003044065.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	3249	46.45806587850127
GCA_001465795.2	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	3463	48.454198859860924
GCA_004152835.1	-	-	105	1.0	1.019	1.0	1.0262	-	-	-	-	-	3869	62.84797754939073
GCA_000382885.1	-	-	95	0.9048	1.0105	0.8976	1.0284	-	-	-	-	-	4616	61.968564073004394
GCA_004359525.2	-	-	104	0.9905	1.0	0.9907	1.0	-	-	-	-	-	2211	43.13870563996615
GCA_900142005.1	-	-	105	1.0	1.0381	1.0	1.0619	-	-	-	-	-	3607	39.5489591262057
GCA_004359515.1	-	-	105	1.0	1.0095	1.0	1.0275	-	-	-	-	-	2168	40.87589757864651
GCA_004359575.1	-	-	105	1.0	1.0095	1.0	1.0275	-	-	-	-	-	2208	43.61253947574359
GCA_002200845.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	3880	38.850129760094326
GCA_900101965.1	-	-	105	1.0	1.019	1.0	1.0475	-	-	-	-	-	3663	65.9442343511434
GCA_902109475.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	2295	32.58730396111329
GCA_014191985.1	-	-	104	0.9905	1.0288	0.9907	1.0255	-	-	-	-	-	3771	57.61962801291662
GCA_900683635.1	-	-	105	1.0	1.0762	1.0	1.1176	-	-	-	-	-	5779	68.23673949733974
GCA_009363155.1	-	-	104	0.9905	1.0481	0.9884	1.0511	-	-	-	-	-	4908	62.43993009914112
GCA_014199335.1	-	-	103	0.981	1.0097	0.9755	1.0008	-	-	-	-	-	3238	60.78604957211473
GCA_000733845.1	-	-	105	1.0	1.019	1.0	1.0361	-	-	-	-	-	3367	52.40468381863702
GCA_000482725.1	-	-	104	0.9905	1.0288	0.9907	1.0184	-	-	-	-	-	3999	37.735031569341004
GCA_003387615.1	-	-	104	0.9905	1.0096	0.9863	1.0149	-	-	-	-	-	3131	31.939675743515387
GCA_900101735.1	-	-	105	1.0	1.0286	1.0	1.0373	-	-	-	-	-	4963	69.17541212248531
GCA_003096175.1	-	-	104	0.9905	1.0481	0.9814	1.0716	-	-	-	-	-	5053	29.672352759084294
GCA_013177635.1	-	-	102	0.9714	1.0	0.9576	1.0	-	-	-	-	-	2489	26.79644780562423
GCA_000598085.1	-	-	97	0.9238	1.0206	0.8829	1.0445	-	-	-	-	-	2888	56.69929755462361
GCA_013761005.1	-	-	103	0.981	1.0388	0.9691	1.0912	-	-	-	-	-	3511	51.318797526157674
GCA_002179555.1	-	-	105	1.0	1.0381	1.0	1.044	-	-	-	-	-	3806	58.37109728474051
GCA_003182365.1	-	-	105	1.0	1.019	1.0	1.0319	-	-	-	-	-	2818	45.416449251276354
GCA_007595225.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	4167	46.10634621409312
GCA_000577895.1	-	-	104	0.9905	1.0962	0.9814	1.1086	-	-	-	-	-	3290	28.933525608522842
GCA_002355415.1	-	-	104	0.9905	1.0288	0.9918	1.0155	-	-	-	-	-	3831	67.45873890513674
GCA_000824745.1	-	-	104	0.9905	1.0481	0.9814	1.0856	-	-	-	-	-	7321	61.30406003382217
GCA_000497405.1	-	-	101	0.9619	1.0198	0.9803	1.0453	-	-	-	-	-	5357	67.92214413538807
GCA_900141805.1	-	-	102	0.9714	1.0	0.9618	1.0	-	-	-	-	-	3683	60.80978982160876
GCA_008033235.1	-	-	102	0.9714	1.0196	0.9688	1.0406	-	-	-	-	-	3814	49.91644080390794
GCA_900116705.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	3723	61.55907923566245
GCA_001313405.1	-	-	41	0.3905	1.1707	0.2016	1.3229	-	-	-	-	-	3674	69.57256516673873
GCA_900102475.1	-	-	105	1.0	1.0571	1.0	1.0736	-	-	-	-	-	4155	47.60939029334783
GCA_000380005.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	1789	36.28348537240172
GCA_000092425.1	-	-	103	0.981	1.0097	0.9905	1.0212	-	-	-	-	-	2978	68.13901247639092
GCA_001311865.1	-	-	98	0.9333	1.1224	0.9453	1.1604	-	-	-	-	-	4734	37.80343274091924
GCA_000765845.2	-	-	98	0.9333	1.0102	0.9461	1.0292	-	-	-	-	-	2280	33.521811277307506
GCA_000308495.1	-	-	104	0.9905	1.0481	0.9883	1.0713	-	-	-	-	-	6755	62.79281325816713
GCA_900115135.1	-	-	103	0.981	1.0291	0.9565	1.0495	-	-	-	-	-	2918	42.038056640659676
GCA_000729985.1	-	-	102	0.9714	1.0	0.9768	1.0	-	-	-	-	-	2846	33.4487327418475
GCA_000829435.1	-	-	105	1.0	1.019	1.0	1.0327	-	-	-	-	-	3725	42.06993316869433
GCA_900103665.1	-	-	102	0.9714	1.0392	0.9768	1.0674	-	-	-	-	-	6656	42.46469278667242
GCA_000717405.1	-	-	105	1.0	1.0571	1.0	1.0857	-	-	-	-	-	6871	65.11747698829154
GCA_002571345.1	-	-	105	1.0	1.1714	1.0	1.103	-	-	-	-	-	6428	68.30438478735793
GCA_900112115.1	-	-	101	0.9619	1.0	0.9543	1.0	-	-	-	-	-	2980	34.55600966223741
GCA_000374025.1	-	-	101	0.9619	1.0297	0.9467	1.0623	-	-	-	-	-	6761	47.842253452472676
GCA_002215055.1	-	-	104	0.9905	1.0192	0.9884	1.023	-	-	-	-	-	3236	62.29125490031166
GCA_002314965.1	-	-	94	0.8952	1.0213	0.9599	1.0487	-	-	-	-	-	2145	52.881170397032065
GCA_002933515.1	-	-	105	1.0	1.0667	1.0	1.0591	-	-	-	-	-	7076	64.58741519910066
GCA_001689765.1	-	-	105	1.0	1.0952	1.0	1.0792	-	-	-	-	-	8335	65.86960829116865
GCA_000788395.1	-	-	105	1.0	1.019	1.0	1.0151	-	-	-	-	-	4335	39.85551435224542
GCA_004341445.1	-	-	105	1.0	1.019	1.0	1.0482	-	-	-	-	-	2822	41.45777960494282
GCA_001885535.1	-	-	105	1.0	1.0857	1.0	1.1123	-	-	-	-	-	7893	67.65328291050386
GCA_900177735.1	-	-	103	0.981	1.0097	0.9866	1.0001	-	-	-	-	-	2517	53.06871074565979
GCA_003967075.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	4576	62.806114196413425
GCA_014203315.1	-	-	105	1.0	1.0857	1.0	1.0403	-	-	-	-	-	7754	69.99540111900437
GCA_000380565.1	-	-	105	1.0	1.0286	1.0	1.0652	-	-	-	-	-	4354	48.348527885481595
GCA_000298235.1	-	-	104	0.9905	1.0288	0.9998	1.0374	-	-	-	-	-	4431	67.4399831085977
GCA_001458315.1	-	-	104	0.9905	1.0096	0.9814	1.0154	-	-	-	-	-	3582	54.921331768853186
GCA_013386155.1	-	-	103	0.981	1.0097	0.9802	1.0155	-	-	-	-	-	5976	56.6659143078493
GCA_000473365.1	-	-	102	0.9714	1.0098	0.9618	1.0225	-	-	-	-	-	4518	39.572604838738926
GCA_013371285.1	-	-	104	0.9905	1.0288	1.0	1.0319	-	-	-	-	-	3170	59.56810222529832
GCA_009301415.1	-	-	103	0.981	1.0097	0.9699	1.0156	-	-	-	-	-	4196	62.98371238601276
GCA_012584515.1	-	-	104	0.9905	1.0385	0.9884	1.0257	-	-	-	-	-	3461	52.07617298549178
GCA_003269955.1	-	-	105	1.0	1.019	1.0	1.0153	-	-	-	-	-	5305	35.46751826005742
GCA_007992655.1	-	-	105	1.0	1.0095	1.0	1.0002	-	-	-	-	-	2369	37.98521753364563
GCA_002902505.1	-	-	105	1.0	1.0095	1.0	1.0002	-	-	-	-	-	2474	35.30131798056032
GCA_001508515.1	-	-	56	0.5333	1.0179	0.5003	1.0024	-	-	-	-	-	1579	45.67855688673601
GCA_000576555.1	-	-	101	0.9619	1.0	0.9616	1.0	-	-	-	-	-	4489	57.36566485688297
GCA_011762025.1	-	-	104	0.9905	1.0096	0.9849	1.0259	-	-	-	-	-	3246	61.34799178169686
GCA_001552335.1	-	-	104	0.9905	1.0192	0.9775	1.0397	-	-	-	-	-	3712	67.9428986069545
GCA_000224005.3	-	-	104	0.9905	1.0192	0.9918	1.0153	-	-	-	-	-	3252	67.8640908234527
GCA_000620865.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	3129	44.63266554890703
GCA_900168165.1	-	-	103	0.981	1.0194	0.9861	1.0415	-	-	-	-	-	3556	35.704073252269104
GCA_000949475.1	-	-	103	0.981	1.0097	0.9861	1.0195	-	-	-	-	-	4701	41.519707217284136
GCA_000829445.1	-	-	105	1.0	1.019	1.0	1.0422	-	-	-	-	-	3452	44.570999597678735
GCA_900114715.1	-	-	105	1.0	1.019	1.0	1.0173	-	-	-	-	-	3505	46.18119552134834
GCA_001552515.1	-	-	102	0.9714	1.049	0.9633	1.085	-	-	-	-	-	6561	69.24426238868895
GCA_001613045.1	-	-	104	0.9905	1.0481	0.9998	1.0874	-	-	-	-	-	7251	68.94520000639606
GCA_000964065.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	4329	56.87402174230857
GCA_003788635.1	-	-	104	0.9905	1.0096	0.9884	1.0258	-	-	-	-	-	3261	66.94709958435722
GCA_009822135.1	-	-	105	1.0	1.0095	1.0	1.0306	-	-	-	-	-	3353	41.015131165260165
GCA_009884975.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	3715	40.726563043499866
GCA_004364635.1	-	-	104	0.9905	1.0192	0.9918	1.0255	-	-	-	-	-	3039	57.262559891503486
GCA_900103565.1	-	-	103	0.981	1.0291	0.9599	1.0706	-	-	-	-	-	2717	67.91100249161336
GCA_009017215.1	-	-	105	1.0	1.0	1.0	1.0	-	-	-	-	-	3806	45.63086988353672
GCA_003989245.1	-	-	104	0.9905	1.0192	0.9824	1.0168	-	-	-	-	-	2093	58.132221671819224
GCA_000374045.1	-	-	103	0.981	1.0	0.9638	1.0	-	-	-	-	-	5083	35.98989661671439
GCA_900075935.1	-	-	104	0.9905	1.0385	1.0	1.0375	-	-	-	-	-	4557	53.28283668031227
GCA_900258035.1	-	-	105	1.0	1.019	1.0	1.0159	-	-	-	-	-	6179	62.53674981698388
GCA_002078505.1	-	-	104	0.9905	1.0288	0.9998	1.0376	-	-	-	-	-	6209	58.35084842634658
GCA_003046545.1	-	-	104	0.9905	1.0096	0.9814	1.0154	-	-	-	-	-	2864	60.315171378261255
GCA_000702345.1	-	-	105	1.0	1.019	1.0	1.0475	-	-	-	-	-	5292	67.55143208880767
GCA_000703125.1	-	-	103	0.981	1.0291	0.9638	1.031	-	-	-	-	-	2782	30.262677634251123
GCA_013409345.1	-	-	103	0.981	1.0194	0.9773	1.0349	-	-	-	-	-	4670	71.7386419111292
GCA_902859915.1	-	-	105	1.0	1.019	1.0	1.0159	-	-	-	-	-	7271	61.003302191594614
GCA_000377065.1	-	-	105	1.0	1.0476	1.0	1.0902	-	-	-	-	-	5097	67.26208267223355
GCA_900112775.1	-	-	105	1.0	1.0667	1.0	1.0719	-	-	-	-	-	3646	37.25661314108424
GCA_014199205.1	-	-	105	1.0	1.0286	1.0	1.0541	-	-	-	-	-	4561	68.75134673403416
GCA_000426465.1	-	-	103	0.981	1.0	0.9861	1.0	-	-	-	-	-	3744	37.107395011802154
GCA_900109875.1	-	-	105	1.0	1.019	1.0	1.051	-	-	-	-	-	3942	36.9962346246169
GCA_000967705.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	4031	40.816039253934775
GCA_001990485.1	-	-	101	0.9619	1.0099	0.9299	1.0163	-	-	-	-	-	1759	32.59336529019273
GCA_900100555.1	-	-	105	1.0	1.019	1.0	1.0121	-	-	-	-	-	4628	39.030189034507686
GCA_000429505.1	-	-	104	0.9905	1.0288	0.9918	1.0625	-	-	-	-	-	4071	51.77414884071656
GCA_000429485.1	-	-	104	0.9905	1.0577	0.9918	1.0618	-	-	-	-	-	4386	52.15217256952125
GCA_001513285.1	-	-	61	0.581	1.082	0.6126	1.0255	-	-	-	-	-	1239	33.65755318742036
GCA_001513315.1	-	-	86	0.819	1.0116	0.8164	1.0205	-	-	-	-	-	1303	31.44344583668201
GCA_009800925.1	-	-	104	0.9905	1.0192	0.9932	1.0374	-	-	-	-	-	3092	49.711294345725115
GCA_000763785.1	-	-	104	0.9905	1.0481	0.9814	1.0744	-	-	-	-	-	3201	71.27659372124458
GCA_001513435.1	-	-	99	0.9429	1.0101	0.9389	1.0018	-	-	-	-	-	2039	48.91173282882524
GCA_001513255.1	-	-	96	0.9143	1.0312	0.9064	1.0524	-	-	-	-	-	1330	39.80060200230325
GCA_902165895.1	-	-	105	1.0	1.0286	1.0	1.0419	-	-	-	-	-	3468	39.74650768941856
GCA_003207865.1	-	-	103	0.981	1.0097	0.9814	1.0123	-	-	-	-	-	3109	58.271468620150685
GCA_002335525.1	-	-	104	0.9905	1.0385	0.9947	1.0412	-	-	-	-	-	3937	50.3531966574732
GCA_001513365.1	-	-	100	0.9524	1.01	0.935	1.0198	-	-	-	-	-	1380	51.97311513012224
GCA_001513385.1	-	-	101	0.9619	1.0396	0.9640000000000001	1.0299	-	-	-	-	-	1609	45.16103201172816
GCA_001513495.1	-	-	104	0.9905	1.0192	0.9989	1.0441	-	-	-	-	-	2073	54.56611683446778
GCA_002993325.1	-	-	104	0.9905	1.0192	0.9918	1.0153	-	-	-	-	-	3684	45.75644802299931
GCA_001513305.1	-	-	100	0.9524	1.01	0.9296	1.0148	-	-	-	-	-	1919	52.867311537359
GCA_001513335.1	-	-	100	0.9524	1.02	0.9267	1.0379	-	-	-	-	-	1989	45.57712108845501
GCA_001513505.1	-	-	94	0.8952	1.0106	0.8539	1.0001	-	-	-	-	-	1860	41.64220307160962
GCA_001513425.1	-	-	103	0.981	1.0194	0.9898	1.0292	-	-	-	-	-	2314	53.51445134356602
GCA_001563495.1	-	-	103	0.981	1.0097	0.9861	1.0154	-	-	-	-	-	4553	37.502809618593865
GCA_001513545.1	-	-	105	1.0	1.0286	1.0	1.0603	-	-	-	-	-	2100	45.456315758323285
GCA_001513395.1	-	-	102	0.9714	1.0	0.9613	1.0	-	-	-	-	-	2742	56.02877472736675
GCA_000025605.1	-	-	96	0.9143	1.0104	0.8878	1.0171	-	-	-	-	-	1597	46.930547382773426
GCA_012518335.1	-	-	95	0.9048	1.0105	0.8365	1.0145	-	-	-	-	-	2098	35.1532281155573
GCA_001556895.1	-	-	99	0.9429	1.0101	0.9569	1.0175	-	-	-	-	-	3943	65.76145708104394
GCA_014055025.1	-	-	88	0.8381	1.0	0.9746	1.0	-	-	-	-	-	2302	59.44340942716206
GCA_006547185.1	-	-	103	0.981	1.0874	0.9916	1.1417	-	-	-	-	-	9216	69.44360770270617
GCA_902726625.2	-	-	9	0.0857	1.0	0.013000000000000001	1.0	-	-	-	-	-	20	47.436590981095264
GCA_900450525.1	-	-	103	0.981	1.0	0.9747	1.0	-	-	-	-	-	4499	33.266117010027266
GCA_000768705.1	-	-	103	0.981	1.0	0.9773	1.0	-	-	-	-	-	3799	67.5319752556854
GCA_004361915.1	-	-	101	0.9619	1.0099	0.9429	1.0219	-	-	-	-	-	3345	43.95868562548543
GCA_000091465.1	-	-	104	0.9905	1.0192	0.9907	1.0361	-	-	-	-	-	4325	43.8430646482981
GCA_001313345.1	-	-	57	0.5429	1.0877	0.4223	1.1234	-	-	-	-	-	4606	69.15590210062496
GCA_004362855.1	-	-	104	0.9905	1.0288	0.9918	1.0177	-	-	-	-	-	3641	62.17197949215584
GCA_003070665.1	-	-	103	0.981	1.0	0.9825	1.0	-	-	-	-	-	2764	46.058000473144155
GCA_001447195.1	-	-	104	0.9905	1.0192	0.9918	1.0177	-	-	-	-	-	3977	60.611235336999044
GCA_003721245.1	-	-	105	1.0	1.019	1.0	1.0151	-	-	-	-	-	3120	44.91058825723281
GCA_007679925.1	-	-	103	0.981	1.0097	0.9624	1.0126	-	-	-	-	-	2966	65.81559619399611
GCA_008868125.1	-	-	104	0.9905	1.0288	0.9775	1.0172	-	-	-	-	-	3496	64.48110309520136
GCA_000162755.2	-	-	103	0.981	1.0291	0.9806	1.0581	-	-	-	-	-	3677	37.767666010774356
GCA_001274915.2	-	-	105	1.0	1.019	1.0	1.0277	-	-	-	-	-	4074	42.99880141684068
GCA_002205615.1	-	-	104	0.9905	1.0096	0.9918	1.0008	-	-	-	-	-	4697	61.94291510176958
GCA_014217785.1	-	-	104	0.9905	1.0288	0.9918	1.0377	-	-	-	-	-	4432	68.67842912579123
GCA_011806425.1	-	-	104	0.9905	1.0	0.9899	1.0	-	-	-	-	-	4028	52.94002239886448
GCA_002205645.1	-	-	104	0.9905	1.0096	0.9918	1.0008	-	-	-	-	-	5503	66.72008834818848
GCA_000382205.1	-	-	98	0.9333	1.0204	0.9234	1.0390000000000001	-	-	-	-	-	6030	51.38391272437724
GCA_002205845.1	-	-	103	0.981	1.0194	0.9567	1.0216	-	-	-	-	-	5448	65.70786673016696
GCA_014144855.1	-	-	97	0.9238	1.0	0.9013	1.0	-	-	-	-	-	3027	70.16348161454266
GCA_000745835.1	-	-	105	1.0	1.019	1.0	1.0408	-	-	-	-	-	6393	65.57181459067068
GCA_003028295.1	-	-	105	1.0	1.019	1.0	1.0151	-	-	-	-	-	3644	43.9576728401051
GCA_000373365.1	-	-	101	0.9619	1.0693	0.9474	1.0842	-	-	-	-	-	6633	70.3240300753526
GCA_004366555.1	-	-	104	0.9905	1.0192	0.9998	1.0222	-	-	-	-	-	5308	67.67152623830738
GCA_004136565.1	-	-	103	0.981	1.0194	0.9624	1.0331	-	-	-	-	-	2046	68.93040610824404
GCA_900631605.1	-	-	104	0.9905	1.0096	0.9775	1.0124	-	-	-	-	-	2980	68.80424717764437
GCA_000222855.1	-	-	102	0.9714	1.049	0.975	1.0492	-	-	-	-	-	2533	27.187751366114917
GCA_003242185.1	-	-	91	0.8667	1.033	0.8178	1.0255	-	-	-	-	-	3866	69.84027843021931
GCA_001612845.1	-	-	104	0.9905	1.0481	0.9999	1.0383	-	-	-	-	-	6927	68.08144769496766
GCA_006539205.1	-	-	103	0.981	1.0097	0.9773	1.0124	-	-	-	-	-	4069	70.88258838260322
GCA_000429025.1	-	-	103	0.981	1.068	0.9775	1.0787	-	-	-	-	-	8582	68.55068203588664
GCA_000427825.1	-	-	105	1.0	1.019	1.0	1.0482	-	-	-	-	-	4197	67.3340018561587
GCA_013393245.1	-	-	103	0.981	1.0291	0.9773	1.0385	-	-	-	-	-	4327	62.062216724666854
GCA_000520735.1	-	-	104	0.9905	1.0192	0.9859	1.0224	-	-	-	-	-	4697	55.281773270961615
GCA_002849715.1	-	-	102	0.9714	1.0392	0.9691	1.0806	-	-	-	-	-	4625	61.49867731995872
GCA_001044235.1	-	-	104	0.9905	1.0769	0.9998	1.0903	-	-	-	-	-	7131	66.40977351526848
GCA_000786195.1	-	-	103	0.981	1.0097	0.9683	1.0173	-	-	-	-	-	3424	68.86999231965488
GCA_009295845.1	-	-	102	0.9714	1.0392	0.9755	1.042	-	-	-	-	-	2536	53.31557674927831
GCA_007991975.1	-	-	102	0.9714	1.0294	0.9754	1.028	-	-	-	-	-	2730	49.835770194876
GCA_007828905.1	-	-	104	0.9905	1.0192	0.9884	1.0009	-	-	-	-	-	6621	65.9629976963548
GCA_900156785.1	-	-	103	0.981	1.0097	0.977	1.015	-	-	-	-	-	3601	38.42332707283856
GCA_000684975.1	-	-	105	1.0	1.0381	1.0	1.0412	-	-	-	-	-	5819	64.47618965230392
GCA_000423005.1	-	-	104	0.9905	1.0288	0.9863	1.0472	-	-	-	-	-	3840	33.93492357855087
GCA_003628675.1	-	-	104	0.9905	1.0481	0.9918	1.0775	-	-	-	-	-	4532	50.492802675282576
GCA_003014615.1	-	-	105	1.0	1.0381	1.0	1.0151	-	-	-	-	-	3373	55.05329806868251
GCA_900141965.1	-	-	105	1.0	1.0095	1.0	1.0151	-	-	-	-	-	3630	39.6374656664099
GCA_003386075.1	-	-	104	0.9905	1.0192	0.9775	1.0329	-	-	-	-	-	3086	68.67112921225286
GCA_008011725.1	-	-	102	0.9714	1.0196	0.9999	1.0151	-	-	-	-	-	5020	56.24417660391647
GCA_012971805.1	-	-	104	0.9905	1.0962	0.9918	1.1243	-	-	-	-	-	9588	66.40183835023181
GCA_000340565.3	-	-	104	0.9905	1.0481	0.9908	1.0885	-	-	-	-	-	4746	41.19171311712656
GCA_001730305.1	-	-	105	1.0	1.0286	1.0	1.0487	-	-	-	-	-	3932	37.022587124764236
GCA_000831585.1	-	-	104	0.9905	1.0192	0.9884	1.0411	-	-	-	-	-	5665	62.39684761763278
GCA_003663955.1	-	-	104	0.9905	1.0096	0.9803	1.0008	-	-	-	-	-	2830	64.0343682421402
GCA_001938935.1	-	-	103	0.981	1.0388	0.9813	1.0564	-	-	-	-	-	4747	59.76657954963835
GCA_001067145.1	-	-	103	0.981	1.0097	0.9674	1.0125	-	-	-	-	-	2133	66.08802097900289
GCA_001294205.1	-	-	104	0.9905	1.0192	0.9884	1.038	-	-	-	-	-	4368	60.117899274703234
